time,temperature_2m,relative_humidity_2m,pressure_msl,dew_point_2m
2024-09-07T07:00,18.8,96,1011.6,18.1
2024-09-07T08:00,19.0,95,1012.0,18.2
2024-09-07T09:00,20.8,93,1011.8,19.6
2024-09-07T10:00,22.2,86,1011.6,19.7
2024-09-07T11:00,24.3,75,1011.6,19.6
2024-09-07T12:00,25.7,66,1011.4,18.8
2024-09-07T13:00,26.2,61,1010.9,18.2
2024-09-07T14:00,27.0,57,1010.2,17.6
2024-09-07T15:00,27.3,55,1009.9,17.4
2024-09-07T16:00,27.3,54,1009.8,17.3
2024-09-07T17:00,27.0,54,1009.8,16.8
2024-09-07T18:00,26.1,55,1010.2,16.3
2024-09-07T19:00,24.2,57,1011.0,15.1
2024-09-07T20:00,22.8,55,1011.8,13.4
2024-09-07T21:00,22.1,47,1013.3,10.3
2024-09-07T22:00,20.8,56,1014.3,11.8
2024-09-07T23:00,18.7,70,1014.9,13.2
2024-09-08T00:00,17.4,69,1015.5,11.6
2024-09-08T01:00,16.7,58,1015.9,8.4
2024-09-08T02:00,16.4,54,1016.2,7.0
2024-09-08T03:00,16.0,55,1016.4,7.0
2024-09-08T04:00,15.8,55,1016.7,6.8
2024-09-08T05:00,15.1,57,1017.1,6.7
2024-09-08T06:00,14.4,61,1017.7,6.9
2024-09-08T07:00,14.2,63,1018.6,7.3
2024-09-08T08:00,14.6,68,1019.8,8.7
2024-09-08T09:00,16.0,67,1020.2,9.9
2024-09-08T10:00,16.8,66,1020.6,10.3
2024-09-08T11:00,18.3,61,1020.7,10.8
2024-09-08T12:00,20.7,53,1020.5,10.8
2024-09-08T13:00,21.8,51,1020.1,11.2
2024-09-08T14:00,22.7,49,1019.7,11.5
2024-09-08T15:00,23.1,49,1019.0,11.7
2024-09-08T16:00,23.3,48,1018.3,11.7
2024-09-08T17:00,23.2,48,1018.0,11.6
2024-09-08T18:00,22.6,51,1017.8,11.9
2024-09-08T19:00,20.6,68,1018.2,14.6
2024-09-08T20:00,18.6,65,1018.8,12.0
2024-09-08T21:00,18.2,83,1020.0,15.2
2024-09-08T22:00,17.6,79,1020.3,13.8
2024-09-08T23:00,16.2,83,1020.6,13.3
2024-09-09T00:00,14.9,88,1020.9,13.0
2024-09-09T01:00,14.5,88,1021.0,12.6
2024-09-09T02:00,16.1,78,1020.8,12.3
2024-09-09T03:00,15.5,82,1020.8,12.5
2024-09-09T04:00,13.3,94,1020.8,12.3
2024-09-09T05:00,12.3,100,1021.0,12.3
2024-09-09T06:00,12.3,100,1020.9,12.3
2024-09-09T07:00,12.5,100,1021.5,12.5
2024-09-09T08:00,14.2,98,1022.1,13.8
2024-09-09T09:00,16.7,90,1022.8,15.1
2024-09-09T10:00,19.7,73,1022.8,14.8
2024-09-09T11:00,21.7,64,1022.7,14.6
2024-09-09T12:00,23.1,56,1022.4,13.9
2024-09-09T13:00,24.2,48,1021.7,12.6
2024-09-09T14:00,24.8,45,1021.2,12.2
2024-09-09T15:00,25.2,42,1020.2,11.4
2024-09-09T16:00,25.2,41,1019.6,11.0
2024-09-09T17:00,25.0,41,1019.2,10.9
2024-09-09T18:00,24.3,49,1019.0,12.8
2024-09-09T19:00,21.6,75,1019.0,16.9
2024-09-09T20:00,18.5,79,1019.0,14.8
2024-09-09T21:00,18.4,66,1020.5,11.9
2024-09-09T22:00,16.7,74,1020.9,12.1
2024-09-09T23:00,15.7,81,1021.2,12.5
2024-09-10T00:00,15.4,83,1021.4,12.4
2024-09-10T01:00,15.3,83,1021.1,12.4
2024-09-10T02:00,14.4,89,1020.9,12.6
2024-09-10T03:00,14.9,88,1020.6,13.0
2024-09-10T04:00,14.4,91,1020.3,13.0
2024-09-10T05:00,13.2,95,1020.1,12.4
2024-09-10T06:00,12.1,98,1020.2,11.7
2024-09-10T07:00,12.3,97,1020.4,11.8
2024-09-10T08:00,13.9,92,1020.8,12.5
2024-09-10T09:00,16.9,83,1021.5,13.9
2024-09-10T10:00,20.1,71,1021.8,14.6
2024-09-10T11:00,22.4,63,1021.7,15.1
2024-09-10T12:00,24.1,58,1021.3,15.2
2024-09-10T13:00,25.4,52,1020.8,14.9
2024-09-10T14:00,26.3,47,1020.2,14.1
2024-09-10T15:00,26.8,44,1019.7,13.4
2024-09-10T16:00,27.0,42,1019.1,13.1
2024-09-10T17:00,26.8,43,1018.9,13.3
2024-09-10T18:00,25.9,53,1018.9,15.5
2024-09-10T19:00,22.7,74,1018.9,17.8
2024-09-10T20:00,19.6,79,1019.4,15.9
2024-09-10T21:00,19.8,66,1020.3,13.2
2024-09-10T22:00,19.1,70,1020.7,13.5
2024-09-10T23:00,18.3,75,1020.9,13.8
2024-09-11T00:00,16.5,82,1020.9,13.5
2024-09-11T01:00,16.3,80,1020.8,12.8
2024-09-11T02:00,15.7,81,1020.6,12.4
2024-09-11T03:00,14.9,85,1020.2,12.4
2024-09-11T04:00,16.1,79,1020.1,12.5
2024-09-11T05:00,16.0,81,1020.4,12.8
2024-09-11T06:00,15.5,84,1020.4,12.9
2024-09-11T07:00,13.8,91,1020.7,12.3
2024-09-11T08:00,15.5,88,1021.3,13.6
2024-09-11T09:00,18.5,81,1021.8,15.1
2024-09-11T10:00,21.4,69,1022.1,15.5
2024-09-11T11:00,23.6,59,1022.1,15.1
2024-09-11T12:00,25.1,48,1021.9,13.2
2024-09-11T13:00,25.9,43,1021.4,12.3
2024-09-11T14:00,26.4,41,1020.8,12.0
2024-09-11T15:00,26.5,40,1020.3,11.7
2024-09-11T16:00,26.3,40,1019.5,11.5
2024-09-11T17:00,25.9,41,1019.2,11.7
2024-09-11T18:00,24.8,49,1019.2,13.5
2024-09-11T19:00,22.6,56,1019.5,13.5
2024-09-11T20:00,21.7,53,1019.5,11.7
2024-09-11T21:00,20.0,65,1020.3,13.2
2024-09-11T22:00,19.1,64,1020.6,12.2
2024-09-11T23:00,18.3,64,1020.8,11.5
2024-09-12T00:00,17.7,67,1020.8,11.4
2024-09-12T01:00,16.9,71,1020.7,11.5
2024-09-12T02:00,16.6,72,1020.2,11.6
2024-09-12T03:00,15.8,78,1019.9,11.9
2024-09-12T04:00,16.1,75,1019.6,11.7
2024-09-12T05:00,16.6,72,1019.8,11.6
2024-09-12T06:00,16.3,73,1020.1,11.5
2024-09-12T07:00,15.8,76,1020.7,11.7
2024-09-12T08:00,16.3,81,1021.4,13.0
2024-09-12T09:00,18.2,82,1022.0,15.2
2024-09-12T10:00,20.5,77,1022.3,16.3
2024-09-12T11:00,22.7,65,1022.3,15.8
2024-09-12T12:00,24.0,53,1021.8,13.9
2024-09-12T13:00,24.9,51,1021.2,14.1
2024-09-12T14:00,25.7,52,1020.8,15.1
2024-09-12T15:00,26.4,48,1020.0,14.5
2024-09-12T16:00,26.1,53,1019.4,15.8
2024-09-12T17:00,25.6,57,1019.0,16.4
2024-09-12T18:00,24.9,64,1018.9,17.5
2024-09-12T19:00,23.7,68,1018.8,17.5
2024-09-12T20:00,22.6,72,1018.9,17.4
2024-09-12T21:00,21.1,80,1020.0,17.6
2024-09-12T22:00,21.2,78,1020.2,17.3
2024-09-12T23:00,21.0,77,1020.2,16.9
2024-09-13T00:00,20.4,80,1020.1,16.8
2024-09-13T01:00,20.0,83,1020.1,17.0
2024-09-13T02:00,19.7,86,1019.8,17.3
2024-09-13T03:00,19.5,88,1019.6,17.5
2024-09-13T04:00,19.3,89,1019.5,17.5
2024-09-13T05:00,19.4,88,1019.2,17.4
2024-09-13T06:00,19.5,87,1018.9,17.4
2024-09-13T07:00,19.8,86,1019.4,17.4
2024-09-13T08:00,20.2,85,1019.3,17.6
2024-09-13T09:00,19.2,99,1019.9,19.0
2024-09-13T10:00,19.4,99,1020.0,19.2
2024-09-13T11:00,20.0,99,1020.3,19.9
2024-09-13T12:00,22.0,90,1020.4,20.3
2024-09-13T13:00,20.9,99,1020.0,20.8
2024-09-13T14:00,21.8,95,1019.4,20.9
2024-09-13T15:00,22.4,94,1018.7,21.4
2024-09-13T16:00,23.2,87,1018.4,21.0
2024-09-13T17:00,22.6,90,1018.0,20.8
2024-09-13T18:00,22.2,90,1018.1,20.5
2024-09-13T19:00,22.1,90,1018.2,20.4
2024-09-13T20:00,21.9,92,1018.0,20.5
2024-09-13T21:00,20.1,98,1019.8,19.7
2024-09-13T22:00,19.8,99,1020.2,19.7
2024-09-13T23:00,20.2,97,1020.0,19.7
2024-09-14T00:00,20.2,97,1019.7,19.7
2024-09-14T01:00,19.6,99,1019.9,19.5
2024-09-14T02:00,19.7,98,1019.5,19.4
2024-09-14T03:00,19.8,98,1019.3,19.5
2024-09-14T04:00,19.8,98,1018.9,19.4
2024-09-14T05:00,19.6,98,1018.7,19.3
2024-09-14T06:00,19.5,98,1018.8,19.2
2024-09-14T07:00,19.5,98,1019.3,19.2
2024-09-14T08:00,19.8,97,1019.9,19.4
2024-09-14T09:00,20.9,90,1020.6,19.2
2024-09-14T10:00,22.0,85,1020.7,19.3
2024-09-14T11:00,23.8,73,1020.4,18.7
2024-09-14T12:00,25.5,63,1020.0,18.0
2024-09-14T13:00,26.6,56,1019.6,17.2
2024-09-14T14:00,27.4,52,1018.8,16.7
2024-09-14T15:00,27.3,52,1018.2,16.5
2024-09-14T16:00,27.2,53,1017.9,16.7
2024-09-14T17:00,27.0,53,1017.6,16.8
2024-09-14T18:00,26.2,56,1017.6,16.7
2024-09-14T19:00,24.5,59,1018.1,16.0
2024-09-14T20:00,23.5,61,1018.5,15.5
2024-09-14T21:00,21.8,64,1020.0,14.8
2024-09-14T22:00,21.2,68,1020.2,15.1
2024-09-14T23:00,20.6,74,1020.4,15.9
2024-09-15T00:00,20.2,80,1020.5,16.6
2024-09-15T01:00,19.8,85,1020.4,17.1
2024-09-15T02:00,19.4,90,1020.1,17.6
2024-09-15T03:00,19.1,93,1020.2,17.9
2024-09-15T04:00,18.9,95,1020.2,18.2
2024-09-15T05:00,19.1,95,1020.4,18.3
2024-09-15T06:00,19.9,92,1020.4,18.5
2024-09-15T07:00,20.3,89,1021.0,18.5
2024-09-15T08:00,20.9,87,1021.4,18.7
2024-09-15T09:00,21.6,83,1022.1,18.6
2024-09-15T10:00,22.2,80,1022.5,18.6
2024-09-15T11:00,23.6,75,1022.3,18.9
2024-09-15T12:00,24.5,72,1022.0,19.1
2024-09-15T13:00,25.5,68,1021.7,19.1
2024-09-15T14:00,26.1,64,1021.0,18.7
2024-09-15T15:00,22.3,84,1021.0,19.5
2024-09-15T16:00,24.6,75,1020.0,20.0
2024-09-15T17:00,24.4,68,1020.1,18.0
2024-09-15T18:00,23.1,78,1020.1,19.0
2024-09-15T19:00,22.5,81,1020.4,19.1
2024-09-15T20:00,21.6,83,1020.5,18.7
2024-09-15T21:00,19.8,93,1021.5,18.6
2024-09-15T22:00,19.5,92,1021.6,18.2
2024-09-15T23:00,19.3,93,1021.7,18.2
2024-09-16T00:00,19.3,93,1021.2,18.1
2024-09-16T01:00,19.0,93,1021.0,17.8
2024-09-16T02:00,18.8,92,1020.7,17.6
2024-09-16T03:00,18.6,93,1020.1,17.4
2024-09-16T04:00,18.5,93,1019.7,17.3
2024-09-16T05:00,18.3,93,1019.6,17.2
2024-09-16T06:00,18.4,92,1019.4,17.0
2024-09-16T07:00,18.3,90,1019.6,16.7
2024-09-16T08:00,18.4,89,1020.2,16.5
2024-09-16T09:00,17.4,95,1020.5,16.5
2024-09-16T10:00,17.5,94,1020.6,16.4
2024-09-16T11:00,17.8,91,1020.3,16.3
2024-09-16T12:00,18.0,98,1019.7,17.6
2024-09-16T13:00,17.8,98,1018.8,17.5
2024-09-16T14:00,19.3,92,1017.8,18.0
2024-09-16T15:00,20.7,87,1016.8,18.4
2024-09-16T16:00,20.5,86,1016.5,18.1
2024-09-16T17:00,20.6,85,1015.5,18.0
2024-09-16T18:00,20.9,84,1015.0,18.1
2024-09-16T19:00,21.0,86,1015.1,18.7
2024-09-16T20:00,20.9,90,1015.2,19.2
2024-09-16T21:00,20.5,96,1014.9,19.8
2024-09-16T22:00,20.2,99,1014.6,20.0
2024-09-16T23:00,20.5,97,1014.8,20.0
2024-09-17T00:00,20.5,97,1014.4,19.9
2024-09-17T01:00,20.5,97,1013.9,19.9
2024-09-17T02:00,20.1,99,1014.0,20.0
2024-09-17T03:00,20.0,99,1012.9,19.9
2024-09-17T04:00,20.1,99,1012.5,20.0
2024-09-17T05:00,20.6,98,1012.7,20.2
2024-09-17T06:00,20.7,98,1012.8,20.3
2024-09-17T07:00,20.5,99,1013.1,20.4
2024-09-17T08:00,20.8,98,1013.7,20.4
2024-09-17T09:00,21.3,100,1014.1,21.3
2024-09-17T10:00,21.3,99,1014.8,21.1
2024-09-17T11:00,21.6,99,1015.1,21.4
2024-09-17T12:00,22.2,95,1014.9,21.4
2024-09-17T13:00,23.6,88,1014.2,21.5
2024-09-17T14:00,24.7,84,1013.7,21.7
2024-09-17T15:00,25.7,76,1013.2,21.3
2024-09-17T16:00,25.0,78,1012.7,21.0
2024-09-17T17:00,24.9,80,1012.4,21.2
2024-09-17T18:00,24.0,83,1012.6,20.9
2024-09-17T19:00,22.6,92,1012.8,21.2
2024-09-17T20:00,21.6,97,1013.0,21.0
2024-09-17T21:00,20.1,100,1013.8,20.1
2024-09-17T22:00,19.8,100,1014.4,19.8
2024-09-17T23:00,19.7,100,1014.4,19.7
2024-09-18T00:00,19.3,100,1014.1,19.3
2024-09-18T01:00,20.0,100,1014.1,19.9
2024-09-18T02:00,19.8,100,1013.5,19.8
2024-09-18T03:00,19.6,100,1013.4,19.5
2024-09-18T04:00,19.6,100,1013.3,19.6
2024-09-18T05:00,19.7,100,1013.3,19.7
2024-09-18T06:00,19.7,100,1013.5,19.7
2024-09-18T07:00,19.9,99,1013.8,19.7
2024-09-18T08:00,20.1,98,1014.4,19.8
2024-09-18T09:00,20.6,98,1014.9,20.4
2024-09-18T10:00,22.2,89,1015.0,20.3
2024-09-18T11:00,23.7,80,1014.8,20.1
2024-09-18T12:00,25.1,72,1014.5,19.8
2024-09-18T13:00,25.5,70,1014.0,19.6
2024-09-18T14:00,26.3,67,1013.6,19.7
2024-09-18T15:00,26.5,68,1012.8,20.1
2024-09-18T16:00,26.3,67,1011.7,19.8
2024-09-18T17:00,26.0,68,1011.3,19.7
2024-09-18T18:00,24.2,78,1012.0,20.0
2024-09-18T19:00,23.0,86,1012.3,20.5
2024-09-18T20:00,22.6,87,1012.0,20.2
2024-09-18T21:00,21.3,95,1012.9,20.4
2024-09-18T22:00,20.7,98,1013.2,20.3
2024-09-18T23:00,20.0,98,1013.4,19.7
2024-09-19T00:00,19.9,99,1013.1,19.7
2024-09-19T01:00,20.2,98,1012.9,20.0
2024-09-19T02:00,20.1,99,1012.9,19.9
2024-09-19T03:00,19.9,98,1012.6,19.7
2024-09-19T04:00,19.7,99,1012.5,19.5
2024-09-19T05:00,19.8,99,1012.7,19.6
2024-09-19T06:00,20.0,98,1012.8,19.7
2024-09-19T07:00,19.8,98,1012.8,19.6
2024-09-19T08:00,19.8,97,1013.8,19.3
2024-09-19T09:00,21.0,93,1013.5,19.9
2024-09-19T10:00,21.6,93,1013.8,20.5
2024-09-19T11:00,22.2,85,1013.8,19.7
2024-09-19T12:00,23.5,84,1013.7,20.5
2024-09-19T13:00,24.6,78,1012.8,20.5
2024-09-19T14:00,25.3,73,1012.0,20.1
2024-09-19T15:00,23.0,86,1011.8,20.6
2024-09-19T16:00,23.3,87,1011.1,21.1
2024-09-19T17:00,23.5,83,1010.9,20.4
2024-09-19T18:00,23.2,88,1010.9,21.2
2024-09-19T19:00,21.8,98,1011.1,21.5
2024-09-19T20:00,22.1,94,1011.3,21.1
2024-09-19T21:00,20.0,97,1011.7,19.6
2024-09-19T22:00,20.5,97,1012.1,20.0
2024-09-19T23:00,19.6,98,1012.1,19.3
2024-09-20T00:00,19.2,98,1012.0,19.0
2024-09-20T01:00,18.9,99,1012.1,18.7
2024-09-20T02:00,18.8,100,1011.9,18.7
2024-09-20T03:00,18.7,100,1011.8,18.7
2024-09-20T04:00,18.5,100,1011.7,18.5
2024-09-20T05:00,18.4,99,1011.8,18.3
2024-09-20T06:00,18.1,99,1012.0,18.0
2024-09-20T07:00,18.0,99,1012.6,17.9
2024-09-20T08:00,18.8,98,1013.3,18.5
2024-09-20T09:00,20.7,95,1013.6,19.8
2024-09-20T10:00,22.8,88,1013.8,20.7
2024-09-20T11:00,24.4,79,1013.8,20.4
2024-09-20T12:00,25.0,73,1013.5,19.8
2024-09-20T13:00,25.8,68,1013.1,19.4
2024-09-20T14:00,26.7,62,1012.5,18.9
2024-09-20T15:00,27.1,58,1011.8,18.2
2024-09-20T16:00,27.3,56,1011.5,17.8
2024-09-20T17:00,27.4,55,1011.4,17.6
2024-09-20T18:00,26.3,72,1011.6,20.7
2024-09-20T19:00,25.5,63,1011.9,18.0
2024-09-20T20:00,23.9,70,1012.6,18.2
2024-09-20T21:00,21.6,76,1014.1,17.2
2024-09-20T22:00,20.9,79,1014.5,17.1
2024-09-20T23:00,20.4,82,1015.1,17.2
2024-09-21T00:00,19.9,85,1015.3,17.2
2024-09-21T01:00,19.4,87,1015.4,17.3
2024-09-21T02:00,18.8,91,1015.6,17.3
2024-09-21T03:00,17.6,95,1015.5,16.8
2024-09-21T04:00,17.5,95,1015.5,16.7
2024-09-21T05:00,17.5,96,1015.5,16.9
2024-09-21T06:00,16.6,98,1015.6,16.3
2024-09-21T07:00,16.8,98,1016.3,16.5
2024-09-21T08:00,18.1,97,1016.8,17.6
2024-09-21T09:00,20.8,87,1016.7,18.6
2024-09-21T10:00,23.0,77,1016.7,18.7
2024-09-21T11:00,24.7,66,1016.7,17.8
2024-09-21T12:00,26.0,61,1016.2,17.9
2024-09-21T13:00,26.8,59,1015.5,18.0
2024-09-21T14:00,27.4,58,1014.8,18.3
2024-09-21T15:00,27.5,58,1014.0,18.5
2024-09-21T16:00,27.6,58,1013.4,18.6
2024-09-21T17:00,27.2,61,1012.9,19.0
2024-09-21T18:00,26.1,71,1012.9,20.5
2024-09-21T19:00,24.3,74,1012.9,19.5
2024-09-21T20:00,23.2,77,1013.1,18.9
2024-09-21T21:00,22.7,81,1013.5,19.2
2024-09-21T22:00,22.2,80,1013.5,18.6
2024-09-21T23:00,22.0,78,1013.6,18.1
2024-09-22T00:00,22.0,79,1013.5,18.2
2024-09-22T01:00,20.9,88,1013.6,18.7
2024-09-22T02:00,19.3,100,1014.6,19.3
2024-09-22T03:00,19.7,96,1013.3,19.1
2024-09-22T04:00,19.6,96,1012.7,19.0
2024-09-22T05:00,19.6,96,1012.5,18.9
2024-09-22T06:00,19.5,97,1012.5,18.9
2024-09-22T07:00,19.4,97,1012.8,18.8
2024-09-22T08:00,20.1,95,1013.0,19.3
2024-09-22T09:00,21.8,94,1013.6,20.8
2024-09-22T10:00,23.5,88,1013.6,21.4
2024-09-22T11:00,25.4,77,1013.6,21.1
2024-09-22T12:00,26.4,72,1013.5,21.0
2024-09-22T13:00,27.3,67,1013.1,20.8
2024-09-22T14:00,27.8,64,1012.4,20.3
2024-09-22T15:00,28.1,61,1012.1,20.0
2024-09-22T16:00,27.8,62,1012.2,19.8
2024-09-22T17:00,27.2,64,1012.2,19.9
2024-09-22T18:00,26.1,73,1012.2,20.8
2024-09-22T19:00,24.3,80,1012.6,20.6
2024-09-22T20:00,22.9,84,1013.0,20.1
2024-09-22T21:00,20.9,88,1014.5,18.8
2024-09-22T22:00,20.5,89,1015.3,18.7
2024-09-22T23:00,20.1,92,1015.5,18.8
2024-09-23T00:00,19.8,93,1015.4,18.6
2024-09-23T01:00,19.3,93,1015.4,18.2
2024-09-23T02:00,18.8,94,1015.1,17.8
2024-09-23T03:00,18.3,96,1015.0,17.6
2024-09-23T04:00,18.0,97,1014.9,17.5
2024-09-23T05:00,17.8,98,1015.3,17.4
2024-09-23T06:00,17.7,98,1016.1,17.4
2024-09-23T07:00,17.8,98,1016.2,17.5
2024-09-23T08:00,18.3,94,1016.6,17.4
2024-09-23T09:00,19.5,88,1016.7,17.5
2024-09-23T10:00,21.6,79,1016.5,17.8
2024-09-23T11:00,23.0,76,1016.4,18.6
2024-09-23T12:00,24.2,73,1016.1,19.1
2024-09-23T13:00,25.0,72,1015.6,19.5
2024-09-23T14:00,25.2,72,1014.9,19.8
2024-09-23T15:00,25.8,70,1014.2,20.0
2024-09-23T16:00,26.8,66,1013.2,19.8
2024-09-23T17:00,26.5,68,1013.0,20.1
2024-09-23T18:00,25.7,74,1012.8,20.7
2024-09-23T19:00,24.2,79,1013.2,20.4
2024-09-23T20:00,23.2,82,1013.5,20.0
2024-09-23T21:00,21.4,88,1014.8,19.3
2024-09-23T22:00,20.8,90,1014.9,19.1
2024-09-23T23:00,20.5,91,1015.1,18.9
2024-09-24T00:00,20.4,90,1015.0,18.7
2024-09-24T01:00,20.1,91,1014.8,18.6
2024-09-24T02:00,19.8,89,1014.7,18.0
2024-09-24T03:00,19.4,88,1014.7,17.4
2024-09-24T04:00,19.1,91,1014.6,17.6
2024-09-24T05:00,19.3,96,1014.9,18.6
2024-09-24T06:00,19.4,99,1015.2,19.2
2024-09-24T07:00,19.8,98,1015.5,19.5
2024-09-24T08:00,20.2,97,1016.1,19.7
2024-09-24T09:00,21.3,95,1016.0,20.5
2024-09-24T10:00,22.0,93,1016.5,20.8
2024-09-24T11:00,22.2,94,1016.2,21.2
2024-09-24T12:00,24.2,86,1016.1,21.7
2024-09-24T13:00,24.6,83,1015.8,21.6
2024-09-24T14:00,25.6,81,1015.2,22.0
2024-09-24T15:00,26.6,77,1014.0,22.1
2024-09-24T16:00,25.7,81,1013.5,22.2
2024-09-24T17:00,24.0,89,1013.7,22.2
2024-09-24T18:00,22.1,99,1014.2,22.0
2024-09-24T19:00,21.9,98,1014.8,21.6
2024-09-24T20:00,21.6,98,1015.0,21.2
2024-09-24T21:00,21.9,98,1015.0,21.5
2024-09-24T22:00,21.4,98,1015.2,21.2
2024-09-24T23:00,21.6,98,1015.7,21.4
2024-09-25T00:00,20.9,100,1015.3,20.9
2024-09-25T01:00,20.4,100,1015.1,20.4
2024-09-25T02:00,20.6,99,1015.3,20.5
2024-09-25T03:00,20.7,98,1015.1,20.5
2024-09-25T04:00,21.0,98,1014.9,20.7
2024-09-25T05:00,21.0,100,1015.2,21.0
2024-09-25T06:00,20.8,100,1015.5,20.8
2024-09-25T07:00,21.1,100,1015.9,21.0
2024-09-25T08:00,21.9,98,1016.1,21.6
2024-09-25T09:00,21.9,94,1017.0,20.9
2024-09-25T10:00,22.3,94,1017.3,21.2
2024-09-25T11:00,23.9,88,1017.0,21.7
2024-09-25T12:00,25.0,81,1016.7,21.6
2024-09-25T13:00,26.6,74,1016.1,21.6
2024-09-25T14:00,27.6,69,1015.5,21.3
2024-09-25T15:00,28.1,65,1014.7,21.0
2024-09-25T16:00,28.0,65,1014.2,20.7
2024-09-25T17:00,26.5,73,1014.2,21.2
2024-09-25T18:00,25.8,80,1014.7,22.0
2024-09-25T19:00,24.2,84,1014.7,21.3
2024-09-25T20:00,23.0,87,1015.4,20.7
2024-09-25T21:00,23.4,85,1015.1,20.7
2024-09-25T22:00,23.4,90,1015.9,21.6
2024-09-25T23:00,22.7,92,1016.0,21.4
2024-09-26T00:00,22.3,94,1016.1,21.3
2024-09-26T01:00,22.1,96,1015.9,21.3
2024-09-26T02:00,21.8,97,1015.6,21.3
2024-09-26T03:00,21.7,98,1015.0,21.3
2024-09-26T04:00,21.4,98,1014.8,21.1
2024-09-26T05:00,21.5,98,1014.5,21.1
2024-09-26T06:00,21.5,97,1014.3,21.0
2024-09-26T07:00,21.4,97,1014.8,20.9
2024-09-26T08:00,21.8,95,1015.0,21.0
2024-09-26T09:00,22.5,93,1015.8,21.3
2024-09-26T10:00,23.3,90,1015.9,21.6
2024-09-26T11:00,24.4,86,1015.8,21.9
2024-09-26T12:00,25.2,81,1015.2,21.7
2024-09-26T13:00,26.7,72,1014.8,21.3
2024-09-26T14:00,25.9,76,1014.5,21.4
2024-09-26T15:00,26.1,75,1013.8,21.4
2024-09-26T16:00,24.9,83,1013.5,21.8
2024-09-26T17:00,24.6,86,1013.2,22.1
2024-09-26T18:00,23.6,92,1013.0,22.3
2024-09-26T19:00,22.7,99,1013.0,22.5
2024-09-26T20:00,22.4,99,1012.9,22.3
2024-09-26T21:00,21.3,99,1013.5,21.1
2024-09-26T22:00,21.5,99,1013.2,21.4
2024-09-26T23:00,21.9,99,1013.0,21.8
2024-09-27T00:00,22.3,97,1012.1,21.9
2024-09-27T01:00,22.3,98,1011.2,21.9
2024-09-27T02:00,22.3,98,1010.7,22.0
2024-09-27T03:00,22.3,98,1010.1,21.9
2024-09-27T04:00,22.4,98,1009.0,22.0
2024-09-27T05:00,22.6,97,1008.3,22.0
2024-09-27T06:00,22.7,96,1007.9,22.1
2024-09-27T07:00,23.0,96,1007.6,22.3
2024-09-27T08:00,23.2,94,1007.3,22.3
2024-09-27T09:00,24.1,86,1005.2,21.6
2024-09-27T10:00,24.9,82,1004.4,21.6
2024-09-27T11:00,24.4,89,1003.2,22.5
2024-09-27T12:00,24.0,98,1002.3,23.7
2024-09-27T13:00,25.1,92,1002.9,23.7
2024-09-27T14:00,27.3,84,1002.3,24.4
2024-09-27T15:00,26.9,83,1001.4,23.9
2024-09-27T16:00,27.6,82,1001.4,24.3
2024-09-27T17:00,27.2,81,1001.8,23.8
2024-09-27T18:00,26.7,82,1002.8,23.4
2024-09-27T19:00,25.8,84,1003.6,22.9
2024-09-27T20:00,24.7,88,1004.6,22.7
2024-09-27T21:00,24.4,84,1006.6,21.6
2024-09-27T22:00,23.5,87,1007.7,21.3
2024-09-27T23:00,22.6,92,1008.4,21.2
2024-09-28T00:00,21.4,93,1009.0,20.3
2024-09-28T01:00,20.4,93,1009.1,19.2
2024-09-28T02:00,19.8,88,1008.9,17.8
2024-09-28T03:00,19.2,85,1008.8,16.6
2024-09-28T04:00,18.6,85,1008.5,16.1
2024-09-28T05:00,18.4,86,1008.6,16.0
2024-09-28T06:00,18.2,90,1009.2,16.6
2024-09-28T07:00,18.7,95,1009.8,17.8
2024-09-28T08:00,19.6,94,1010.5,18.6
2024-09-28T09:00,21.4,89,1011.2,19.5
2024-09-28T10:00,23.2,81,1011.3,19.8
2024-09-28T11:00,24.8,69,1011.2,18.8
2024-09-28T12:00,26.1,62,1011.1,18.2
2024-09-28T13:00,26.5,58,1010.6,17.5
2024-09-28T14:00,26.7,56,1010.2,17.3
2024-09-28T15:00,26.8,54,1009.6,16.8
2024-09-28T16:00,27.0,53,1009.4,16.7
2024-09-28T17:00,26.3,58,1009.2,17.4
2024-09-28T18:00,25.0,67,1009.4,18.4
2024-09-28T19:00,23.1,72,1009.9,17.8
2024-09-28T20:00,22.2,75,1010.3,17.7
2024-09-28T21:00,21.4,84,1011.2,18.5
2024-09-28T22:00,20.8,86,1011.5,18.3
2024-09-28T23:00,20.7,85,1011.6,18.0
2024-09-29T00:00,20.5,85,1011.6,17.9
2024-09-29T01:00,20.2,93,1011.2,19.1
2024-09-29T02:00,20.2,96,1011.1,19.6
2024-09-29T03:00,19.3,99,1010.7,19.1
2024-09-29T04:00,19.1,100,1010.4,19.0
2024-09-29T05:00,19.0,100,1010.6,19.0
2024-09-29T06:00,18.6,100,1010.8,18.6
2024-09-29T07:00,19.2,100,1011.2,19.2
2024-09-29T08:00,19.9,99,1011.6,19.7
2024-09-29T09:00,21.3,95,1012.3,20.6
2024-09-29T10:00,23.6,85,1012.5,20.9
2024-09-29T11:00,24.7,80,1012.4,21.0
2024-09-29T12:00,26.2,73,1012.3,21.0
2024-09-29T13:00,27.2,67,1011.8,20.7
2024-09-29T14:00,27.2,64,1010.7,19.8
2024-09-29T15:00,27.3,60,1010.0,18.9
